filename,x,y,source_x,source_y
mirror_Vertical_velocity_36_Source_x_0.3_Source_y_-0.75.txt,0.300,-0.675,0.300,-0.750
mirror_Vertical_velocity_36_Source_x_0.3_Source_y_-0.6.txt,0.300,-0.675,0.300,-0.600
mirror_Vertical_velocity_36_Source_x_0.375_Source_y_-0.675.txt,0.300,-0.675,0.375,-0.675
mirror_Vertical_velocity_36_Source_x_0.225_Source_y_0.675.txt,0.300,0.675,0.225,0.675
mirror_Vertical_velocity_36_Source_x_0.3_Source_y_0.6.txt,0.300,0.675,0.300,0.600
mirror_Vertical_velocity_36_Source_x_0.3_Source_y_0.75.txt,0.300,0.675,0.300,0.750
mirror_Vertical_velocity_36_Source_x_0.375_Source_y_0.675.txt,0.300,0.675,0.375,0.675
mirror_Vertical_velocity_37_Source_x_-0.225_Source_y_-0.675.txt,-0.150,-0.675,-0.225,-0.675
mirror_Vertical_velocity_37_Source_x_-0.15_Source_y_-0.75.txt,-0.150,-0.675,-0.150,-0.750
mirror_Vertical_velocity_37_Source_x_-0.15_Source_y_-0.6.txt,-0.150,-0.675,-0.150,-0.600
mirror_Vertical_velocity_37_Source_x_-0.075_Source_y_-0.675.txt,-0.150,-0.675,-0.075,-0.675
Vertical_velocity_37_Source_x_-0.225_Source_y_0.675.txt,-0.150,0.675,-0.225,0.675
Vertical_velocity_37_Source_x_-0.15_Source_y_0.6.txt,-0.150,0.675,-0.150,0.600
Vertical_velocity_37_Source_x_-0.15_Source_y_0.75.txt,-0.150,0.675,-0.150,0.750
Vertical_velocity_37_Source_x_-0.075_Source_y_0.675.txt,-0.150,0.675,-0.075,0.675
mirror_Vertical_velocity_37_Source_x_0.075_Source_y_-0.675.txt,0.150,-0.675,0.075,-0.675
mirror_Vertical_velocity_37_Source_x_0.15_Source_y_-0.75.txt,0.150,-0.675,0.150,-0.750
mirror_Vertical_velocity_37_Source_x_0.15_Source_y_-0.6.txt,0.150,-0.675,0.150,-0.600
mirror_Vertical_velocity_37_Source_x_0.225_Source_y_-0.675.txt,0.150,-0.675,0.225,-0.675
mirror_Vertical_velocity_37_Source_x_0.075_Source_y_0.675.txt,0.150,0.675,0.075,0.675
mirror_Vertical_velocity_37_Source_x_0.15_Source_y_0.6.txt,0.150,0.675,0.150,0.600
mirror_Vertical_velocity_37_Source_x_0.15_Source_y_0.75.txt,0.150,0.675,0.150,0.750
mirror_Vertical_velocity_37_Source_x_0.225_Source_y_0.675.txt,0.150,0.675,0.225,0.675
mirror_Vertical_velocity_38_Source_x_-0.075_Source_y_-0.675.txt,0.000,-0.675,-0.075,-0.675
mirror_Vertical_velocity_38_Source_x_0_Source_y_-0.75.txt,0.000,-0.675,0.000,-0.750
mirror_Vertical_velocity_38_Source_x_0_Source_y_-0.6.txt,0.000,-0.675,0.000,-0.600
mirror_Vertical_velocity_38_Source_x_0.075_Source_y_-0.675.txt,0.000,-0.675,0.075,-0.675
Vertical_velocity_38_Source_x_-0.075_Source_y_0.675.txt,0.000,0.675,-0.075,0.675
Vertical_velocity_38_Source_x_0_Source_y_0.6.txt,0.000,0.675,0.000,0.600
Vertical_velocity_38_Source_x_0_Source_y_0.75.txt,0.000,0.675,0.000,0.750
mirror_Vertical_velocity_38_Source_x_0.075_Source_y_0.675.txt,0.000,0.675,0.075,0.675
mirror_Vertical_velocity_39_Source_x_-1.35_Source_y_-0.6.txt,-1.275,-0.600,-1.350,-0.600
mirror_Vertical_velocity_39_Source_x_-1.27_Source_y_-0.675.txt,-1.275,-0.600,-1.275,-0.675
mirror_Vertical_velocity_39_Source_x_-1.27_Source_y_-0.525.txt,-1.275,-0.600,-1.275,-0.525
mirror_Vertical_velocity_39_Source_x_-1.2_Source_y_-0.6.txt,-1.275,-0.600,-1.200,-0.600
Vertical_velocity_39_Source_x_-1.35_Source_y_0.6.txt,-1.275,0.600,-1.350,0.600
Vertical_velocity_39_Source_x_-1.275_Source_y_0.525.txt,-1.275,0.600,-1.275,0.525
Vertical_velocity_39_Source_x_-1.275_Source_y_0.675.txt,-1.275,0.600,-1.275,0.675
Vertical_velocity_39_Source_x_-1.2_Source_y_0.6.txt,-1.275,0.600,-1.200,0.600
mirror_Vertical_velocity_39_Source_x_1.2_Source_y_-0.6.txt,1.275,-0.600,1.200,-0.600
mirror_Vertical_velocity_39_Source_x_1.27_Source_y_-0.675.txt,1.275,-0.600,1.275,-0.675
mirror_Vertical_velocity_39_Source_x_1.27_Source_y_-0.525.txt,1.275,-0.600,1.275,-0.525
mirror_Vertical_velocity_39_Source_x_1.35_Source_y_-0.6.txt,1.275,-0.600,1.350,-0.600
mirror_Vertical_velocity_39_Source_x_1.2_Source_y_0.6.txt,1.275,0.600,1.200,0.600
mirror_Vertical_velocity_39_Source_x_1.27_Source_y_0.525.txt,1.275,0.600,1.275,0.525
mirror_Vertical_velocity_39_Source_x_1.27_Source_y_0.675.txt,1.275,0.600,1.275,0.675
mirror_Vertical_velocity_39_Source_x_1.35_Source_y_0.6.txt,1.275,0.600,1.350,0.600
mirror_Vertical_velocity_40_Source_x_-1.2_Source_y_-0.6.txt,-1.125,-0.600,-1.200,-0.600
mirror_Vertical_velocity_40_Source_x_-1.12_Source_y_-0.675.txt,-1.125,-0.600,-1.125,-0.675
mirror_Vertical_velocity_40_Source_x_-1.12_Source_y_-0.525.txt,-1.125,-0.600,-1.125,-0.525
mirror_Vertical_velocity_40_Source_x_-1.05_Source_y_-0.6.txt,-1.125,-0.600,-1.050,-0.600
Vertical_velocity_40_Source_x_-1.2_Source_y_0.6.txt,-1.125,0.600,-1.200,0.600
Vertical_velocity_40_Source_x_-1.125_Source_y_0.525.txt,-1.125,0.600,-1.125,0.525
Vertical_velocity_40_Source_x_-1.125_Source_y_0.675.txt,-1.125,0.600,-1.125,0.675
Vertical_velocity_40_Source_x_-1.05_Source_y_0.6.txt,-1.125,0.600,-1.050,0.600
mirror_Vertical_velocity_40_Source_x_1.05_Source_y_-0.6.txt,1.125,-0.600,1.050,-0.600
mirror_Vertical_velocity_40_Source_x_1.12_Source_y_-0.675.txt,1.125,-0.600,1.125,-0.675
mirror_Vertical_velocity_40_Source_x_1.12_Source_y_-0.525.txt,1.125,-0.600,1.125,-0.525
mirror_Vertical_velocity_40_Source_x_1.2_Source_y_-0.6.txt,1.125,-0.600,1.200,-0.600
mirror_Vertical_velocity_40_Source_x_1.05_Source_y_0.6.txt,1.125,0.600,1.050,0.600
mirror_Vertical_velocity_40_Source_x_1.12_Source_y_0.525.txt,1.125,0.600,1.125,0.525
mirror_Vertical_velocity_40_Source_x_1.12_Source_y_0.675.txt,1.125,0.600,1.125,0.675
mirror_Vertical_velocity_40_Source_x_1.2_Source_y_0.6.txt,1.125,0.600,1.200,0.600
mirror_Vertical_velocity_41_Source_x_-1.05_Source_y_-0.6.txt,-0.975,-0.600,-1.050,-0.600
mirror_Vertical_velocity_41_Source_x_-0.975_Source_y_-0.675.txt,-0.975,-0.600,-0.975,-0.675
mirror_Vertical_velocity_41_Source_x_-0.975_Source_y_-0.525.txt,-0.975,-0.600,-0.975,-0.525
mirror_Vertical_velocity_41_Source_x_-0.9_Source_y_-0.6.txt,-0.975,-0.600,-0.900,-0.600
Vertical_velocity_41_Source_x_-1.05_Source_y_0.6.txt,-0.975,0.600,-1.050,0.600
Vertical_velocity_41_Source_x_-0.975_Source_y_0.525.txt,-0.975,0.600,-0.975,0.525
Vertical_velocity_41_Source_x_-0.975_Source_y_0.675.txt,-0.975,0.600,-0.975,0.675
Vertical_velocity_41_Source_x_-0.9_Source_y_0.6.txt,-0.975,0.600,-0.900,0.600
mirror_Vertical_velocity_41_Source_x_0.9_Source_y_-0.6.txt,0.975,-0.600,0.900,-0.600
mirror_Vertical_velocity_41_Source_x_0.975_Source_y_-0.675.txt,0.975,-0.600,0.975,-0.675
mirror_Vertical_velocity_41_Source_x_0.975_Source_y_-0.525.txt,0.975,-0.600,0.975,-0.525
mirror_Vertical_velocity_41_Source_x_1.05_Source_y_-0.6.txt,0.975,-0.600,1.050,-0.600
mirror_Vertical_velocity_41_Source_x_0.9_Source_y_0.6.txt,0.975,0.600,0.900,0.600
mirror_Vertical_velocity_41_Source_x_0.975_Source_y_0.525.txt,0.975,0.600,0.975,0.525
mirror_Vertical_velocity_41_Source_x_0.975_Source_y_0.675.txt,0.975,0.600,0.975,0.675
mirror_Vertical_velocity_41_Source_x_1.05_Source_y_0.6.txt,0.975,0.600,1.050,0.600
mirror_Vertical_velocity_42_Source_x_-0.9_Source_y_-0.6.txt,-0.825,-0.600,-0.900,-0.600
mirror_Vertical_velocity_42_Source_x_-0.825_Source_y_-0.675.txt,-0.825,-0.600,-0.825,-0.675
mirror_Vertical_velocity_42_Source_x_-0.825_Source_y_-0.525.txt,-0.825,-0.600,-0.825,-0.525
mirror_Vertical_velocity_42_Source_x_-0.75_Source_y_-0.6.txt,-0.825,-0.600,-0.750,-0.600
Vertical_velocity_42_Source_x_-0.9_Source_y_0.6.txt,-0.825,0.600,-0.900,0.600
Vertical_velocity_42_Source_x_-0.825_Source_y_0.525.txt,-0.825,0.600,-0.825,0.525
Vertical_velocity_42_Source_x_-0.825_Source_y_0.675.txt,-0.825,0.600,-0.825,0.675
Vertical_velocity_42_Source_x_-0.75_Source_y_0.6.txt,-0.825,0.600,-0.750,0.600
mirror_Vertical_velocity_42_Source_x_0.75_Source_y_-0.6.txt,0.825,-0.600,0.750,-0.600
mirror_Vertical_velocity_42_Source_x_0.825_Source_y_-0.675.txt,0.825,-0.600,0.825,-0.675
mirror_Vertical_velocity_42_Source_x_0.825_Source_y_-0.525.txt,0.825,-0.600,0.825,-0.525
mirror_Vertical_velocity_42_Source_x_0.9_Source_y_-0.6.txt,0.825,-0.600,0.900,-0.600
mirror_Vertical_velocity_42_Source_x_0.75_Source_y_0.6.txt,0.825,0.600,0.750,0.600
mirror_Vertical_velocity_42_Source_x_0.825_Source_y_0.525.txt,0.825,0.600,0.825,0.525
mirror_Vertical_velocity_42_Source_x_0.825_Source_y_0.675.txt,0.825,0.600,0.825,0.675
mirror_Vertical_velocity_42_Source_x_0.9_Source_y_0.6.txt,0.825,0.600,0.900,0.600
mirror_Vertical_velocity_43_Source_x_-0.75_Source_y_-0.6.txt,-0.675,-0.600,-0.750,-0.600
mirror_Vertical_velocity_43_Source_x_-0.675_Source_y_-0.675.txt,-0.675,-0.600,-0.675,-0.675
mirror_Vertical_velocity_43_Source_x_-0.675_Source_y_-0.525.txt,-0.675,-0.600,-0.675,-0.525
mirror_Vertical_velocity_43_Source_x_-0.6_Source_y_-0.6.txt,-0.675,-0.600,-0.600,-0.600
Vertical_velocity_43_Source_x_-0.75_Source_y_0.6.txt,-0.675,0.600,-0.750,0.600
Vertical_velocity_43_Source_x_-0.675_Source_y_0.525.txt,-0.675,0.600,-0.675,0.525
Vertical_velocity_43_Source_x_-0.675_Source_y_0.675.txt,-0.675,0.600,-0.675,0.675
Vertical_velocity_43_Source_x_-0.6_Source_y_0.6.txt,-0.675,0.600,-0.600,0.600
mirror_Vertical_velocity_43_Source_x_0.6_Source_y_-0.6.txt,0.675,-0.600,0.600,-0.600
mirror_Vertical_velocity_43_Source_x_0.675_Source_y_-0.675.txt,0.675,-0.600,0.675,-0.675
mirror_Vertical_velocity_43_Source_x_0.675_Source_y_-0.525.txt,0.675,-0.600,0.675,-0.525
mirror_Vertical_velocity_43_Source_x_0.75_Source_y_-0.6.txt,0.675,-0.600,0.750,-0.600
mirror_Vertical_velocity_43_Source_x_0.6_Source_y_0.6.txt,0.675,0.600,0.600,0.600
mirror_Vertical_velocity_43_Source_x_0.675_Source_y_0.525.txt,0.675,0.600,0.675,0.525
mirror_Vertical_velocity_43_Source_x_0.675_Source_y_0.675.txt,0.675,0.600,0.675,0.675
mirror_Vertical_velocity_43_Source_x_0.75_Source_y_0.6.txt,0.675,0.600,0.750,0.600
mirror_Vertical_velocity_44_Source_x_-0.6_Source_y_-0.6.txt,-0.525,-0.600,-0.600,-0.600
mirror_Vertical_velocity_44_Source_x_-0.525_Source_y_-0.675.txt,-0.525,-0.600,-0.525,-0.675
mirror_Vertical_velocity_44_Source_x_-0.525_Source_y_-0.525.txt,-0.525,-0.600,-0.525,-0.525
mirror_Vertical_velocity_44_Source_x_-0.45_Source_y_-0.6.txt,-0.525,-0.600,-0.450,-0.600
Vertical_velocity_44_Source_x_-0.6_Source_y_0.6.txt,-0.525,0.600,-0.600,0.600
Vertical_velocity_44_Source_x_-0.525_Source_y_0.525.txt,-0.525,0.600,-0.525,0.525
Vertical_velocity_44_Source_x_-0.525_Source_y_0.675.txt,-0.525,0.600,-0.525,0.675
Vertical_velocity_44_Source_x_-0.45_Source_y_0.6.txt,-0.525,0.600,-0.450,0.600
mirror_Vertical_velocity_44_Source_x_0.45_Source_y_-0.6.txt,0.525,-0.600,0.450,-0.600
mirror_Vertical_velocity_44_Source_x_0.525_Source_y_-0.675.txt,0.525,-0.600,0.525,-0.675
mirror_Vertical_velocity_44_Source_x_0.525_Source_y_-0.525.txt,0.525,-0.600,0.525,-0.525
mirror_Vertical_velocity_44_Source_x_0.6_Source_y_-0.6.txt,0.525,-0.600,0.600,-0.600
mirror_Vertical_velocity_44_Source_x_0.45_Source_y_0.6.txt,0.525,0.600,0.450,0.600
mirror_Vertical_velocity_44_Source_x_0.525_Source_y_0.525.txt,0.525,0.600,0.525,0.525
mirror_Vertical_velocity_44_Source_x_0.525_Source_y_0.675.txt,0.525,0.600,0.525,0.675
mirror_Vertical_velocity_44_Source_x_0.6_Source_y_0.6.txt,0.525,0.600,0.600,0.600
mirror_Vertical_velocity_45_Source_x_-0.45_Source_y_-0.6.txt,-0.375,-0.600,-0.450,-0.600
mirror_Vertical_velocity_45_Source_x_-0.375_Source_y_-0.675.txt,-0.375,-0.600,-0.375,-0.675
mirror_Vertical_velocity_45_Source_x_-0.375_Source_y_-0.525.txt,-0.375,-0.600,-0.375,-0.525
mirror_Vertical_velocity_45_Source_x_-0.3_Source_y_-0.6.txt,-0.375,-0.600,-0.300,-0.600
Vertical_velocity_45_Source_x_-0.45_Source_y_0.6.txt,-0.375,0.600,-0.450,0.600
Vertical_velocity_45_Source_x_-0.375_Source_y_0.525.txt,-0.375,0.600,-0.375,0.525
Vertical_velocity_45_Source_x_-0.375_Source_y_0.675.txt,-0.375,0.600,-0.375,0.675
Vertical_velocity_45_Source_x_-0.3_Source_y_0.6.txt,-0.375,0.600,-0.300,0.600
mirror_Vertical_velocity_45_Source_x_0.3_Source_y_-0.6.txt,0.375,-0.600,0.300,-0.600
mirror_Vertical_velocity_45_Source_x_0.375_Source_y_-0.675.txt,0.375,-0.600,0.375,-0.675
mirror_Vertical_velocity_45_Source_x_0.375_Source_y_-0.525.txt,0.375,-0.600,0.375,-0.525
mirror_Vertical_velocity_45_Source_x_0.45_Source_y_-0.6.txt,0.375,-0.600,0.450,-0.600
mirror_Vertical_velocity_45_Source_x_0.3_Source_y_0.6.txt,0.375,0.600,0.300,0.600
mirror_Vertical_velocity_45_Source_x_0.375_Source_y_0.525.txt,0.375,0.600,0.375,0.525
mirror_Vertical_velocity_45_Source_x_0.375_Source_y_0.675.txt,0.375,0.600,0.375,0.675
mirror_Vertical_velocity_45_Source_x_0.45_Source_y_0.6.txt,0.375,0.600,0.450,0.600
mirror_Vertical_velocity_46_Source_x_-0.3_Source_y_-0.6.txt,-0.225,-0.600,-0.300,-0.600
mirror_Vertical_velocity_46_Source_x_-0.225_Source_y_-0.675.txt,-0.225,-0.600,-0.225,-0.675
mirror_Vertical_velocity_46_Source_x_-0.225_Source_y_-0.525.txt,-0.225,-0.600,-0.225,-0.525
mirror_Vertical_velocity_46_Source_x_-0.15_Source_y_-0.6.txt,-0.225,-0.600,-0.150,-0.600
Vertical_velocity_46_Source_x_-0.3_Source_y_0.6.txt,-0.225,0.600,-0.300,0.600
Vertical_velocity_46_Source_x_-0.225_Source_y_0.525.txt,-0.225,0.600,-0.225,0.525
Vertical_velocity_46_Source_x_-0.225_Source_y_0.675.txt,-0.225,0.600,-0.225,0.675
Vertical_velocity_46_Source_x_-0.15_Source_y_0.6.txt,-0.225,0.600,-0.150,0.600
mirror_Vertical_velocity_46_Source_x_0.15_Source_y_-0.6.txt,0.225,-0.600,0.150,-0.600
mirror_Vertical_velocity_46_Source_x_0.225_Source_y_-0.675.txt,0.225,-0.600,0.225,-0.675
mirror_Vertical_velocity_46_Source_x_0.225_Source_y_-0.525.txt,0.225,-0.600,0.225,-0.525
mirror_Vertical_velocity_46_Source_x_0.3_Source_y_-0.6.txt,0.225,-0.600,0.300,-0.600
mirror_Vertical_velocity_46_Source_x_0.15_Source_y_0.6.txt,0.225,0.600,0.150,0.600
mirror_Vertical_velocity_46_Source_x_0.225_Source_y_0.525.txt,0.225,0.600,0.225,0.525
mirror_Vertical_velocity_46_Source_x_0.225_Source_y_0.675.txt,0.225,0.600,0.225,0.675
mirror_Vertical_velocity_46_Source_x_0.3_Source_y_0.6.txt,0.225,0.600,0.300,0.600
mirror_Vertical_velocity_47_Source_x_-0.15_Source_y_-0.6.txt,-0.075,-0.600,-0.150,-0.600
mirror_Vertical_velocity_47_Source_x_-0.075_Source_y_-0.675.txt,-0.075,-0.600,-0.075,-0.675
mirror_Vertical_velocity_47_Source_x_-0.075_Source_y_-0.525.txt,-0.075,-0.600,-0.075,-0.525
mirror_Vertical_velocity_47_Source_x_0_Source_y_-0.6.txt,-0.075,-0.600,0.000,-0.600
Vertical_velocity_47_Source_x_-0.15_Source_y_0.6.txt,-0.075,0.600,-0.150,0.600
Vertical_velocity_47_Source_x_-0.075_Source_y_0.525.txt,-0.075,0.600,-0.075,0.525
Vertical_velocity_47_Source_x_-0.075_Source_y_0.675.txt,-0.075,0.600,-0.075,0.675
Vertical_velocity_47_Source_x_0_Source_y_0.6.txt,-0.075,0.600,0.000,0.600
mirror_Vertical_velocity_47_Source_x_-0_Source_y_-0.6.txt,0.075,-0.600,0.000,-0.600
mirror_Vertical_velocity_47_Source_x_0.075_Source_y_-0.675.txt,0.075,-0.600,0.075,-0.675
mirror_Vertical_velocity_47_Source_x_0.075_Source_y_-0.525.txt,0.075,-0.600,0.075,-0.525
mirror_Vertical_velocity_47_Source_x_0.15_Source_y_-0.6.txt,0.075,-0.600,0.150,-0.600
mirror_Vertical_velocity_47_Source_x_-0_Source_y_0.6.txt,0.075,0.600,0.000,0.600
mirror_Vertical_velocity_47_Source_x_0.075_Source_y_0.525.txt,0.075,0.600,0.075,0.525
mirror_Vertical_velocity_47_Source_x_0.075_Source_y_0.675.txt,0.075,0.600,0.075,0.675
mirror_Vertical_velocity_47_Source_x_0.15_Source_y_0.6.txt,0.075,0.600,0.150,0.600
mirror_Vertical_velocity_48_Source_x_-1.35_Source_y_-0.6.txt,-1.350,-0.525,-1.350,-0.600
mirror_Vertical_velocity_48_Source_x_-1.35_Source_y_-0.45.txt,-1.350,-0.525,-1.350,-0.450
mirror_Vertical_velocity_48_Source_x_-1.27_Source_y_-0.525.txt,-1.350,-0.525,-1.275,-0.525
Vertical_velocity_48_Source_x_-1.35_Source_y_0.45.txt,-1.350,0.525,-1.350,0.450
Vertical_velocity_48_Source_x_-1.35_Source_y_0.6.txt,-1.350,0.525,-1.350,0.600
Vertical_velocity_48_Source_x_-1.275_Source_y_0.525.txt,-1.350,0.525,-1.275,0.525
mirror_Vertical_velocity_48_Source_x_1.27_Source_y_-0.525.txt,1.350,-0.525,1.275,-0.525
mirror_Vertical_velocity_48_Source_x_1.35_Source_y_-0.6.txt,1.350,-0.525,1.350,-0.600
mirror_Vertical_velocity_48_Source_x_1.35_Source_y_-0.45.txt,1.350,-0.525,1.350,-0.450
mirror_Vertical_velocity_48_Source_x_1.27_Source_y_0.525.txt,1.350,0.525,1.275,0.525
mirror_Vertical_velocity_48_Source_x_1.35_Source_y_0.45.txt,1.350,0.525,1.350,0.450
mirror_Vertical_velocity_48_Source_x_1.35_Source_y_0.6.txt,1.350,0.525,1.350,0.600
mirror_Vertical_velocity_49_Source_x_-1.27_Source_y_-0.525.txt,-1.200,-0.525,-1.275,-0.525
mirror_Vertical_velocity_49_Source_x_-1.2_Source_y_-0.6.txt,-1.200,-0.525,-1.200,-0.600
mirror_Vertical_velocity_49_Source_x_-1.2_Source_y_-0.45.txt,-1.200,-0.525,-1.200,-0.450
mirror_Vertical_velocity_49_Source_x_-1.12_Source_y_-0.525.txt,-1.200,-0.525,-1.125,-0.525
Vertical_velocity_49_Source_x_-1.275_Source_y_0.525.txt,-1.200,0.525,-1.275,0.525
Vertical_velocity_49_Source_x_-1.2_Source_y_0.45.txt,-1.200,0.525,-1.200,0.450
Vertical_velocity_49_Source_x_-1.2_Source_y_0.6.txt,-1.200,0.525,-1.200,0.600
Vertical_velocity_49_Source_x_-1.125_Source_y_0.525.txt,-1.200,0.525,-1.125,0.525
mirror_Vertical_velocity_49_Source_x_1.12_Source_y_-0.525.txt,1.200,-0.525,1.125,-0.525
mirror_Vertical_velocity_49_Source_x_1.2_Source_y_-0.6.txt,1.200,-0.525,1.200,-0.600
mirror_Vertical_velocity_49_Source_x_1.2_Source_y_-0.45.txt,1.200,-0.525,1.200,-0.450
mirror_Vertical_velocity_49_Source_x_1.27_Source_y_-0.525.txt,1.200,-0.525,1.275,-0.525
mirror_Vertical_velocity_49_Source_x_1.12_Source_y_0.525.txt,1.200,0.525,1.125,0.525
mirror_Vertical_velocity_49_Source_x_1.2_Source_y_0.45.txt,1.200,0.525,1.200,0.450
mirror_Vertical_velocity_49_Source_x_1.2_Source_y_0.6.txt,1.200,0.525,1.200,0.600
mirror_Vertical_velocity_49_Source_x_1.27_Source_y_0.525.txt,1.200,0.525,1.275,0.525
mirror_Vertical_velocity_50_Source_x_-1.12_Source_y_-0.525.txt,-1.050,-0.525,-1.125,-0.525
mirror_Vertical_velocity_50_Source_x_-1.05_Source_y_-0.6.txt,-1.050,-0.525,-1.050,-0.600
mirror_Vertical_velocity_50_Source_x_-1.05_Source_y_-0.45.txt,-1.050,-0.525,-1.050,-0.450
mirror_Vertical_velocity_50_Source_x_-0.975_Source_y_-0.525.txt,-1.050,-0.525,-0.975,-0.525
Vertical_velocity_50_Source_x_-1.125_Source_y_0.525.txt,-1.050,0.525,-1.125,0.525
Vertical_velocity_50_Source_x_-1.05_Source_y_0.45.txt,-1.050,0.525,-1.050,0.450
Vertical_velocity_50_Source_x_-1.05_Source_y_0.6.txt,-1.050,0.525,-1.050,0.600
Vertical_velocity_50_Source_x_-0.975_Source_y_0.525.txt,-1.050,0.525,-0.975,0.525
mirror_Vertical_velocity_50_Source_x_0.975_Source_y_-0.525.txt,1.050,-0.525,0.975,-0.525
mirror_Vertical_velocity_50_Source_x_1.05_Source_y_-0.6.txt,1.050,-0.525,1.050,-0.600
mirror_Vertical_velocity_50_Source_x_1.05_Source_y_-0.45.txt,1.050,-0.525,1.050,-0.450
mirror_Vertical_velocity_50_Source_x_1.12_Source_y_-0.525.txt,1.050,-0.525,1.125,-0.525
mirror_Vertical_velocity_50_Source_x_0.975_Source_y_0.525.txt,1.050,0.525,0.975,0.525
mirror_Vertical_velocity_50_Source_x_1.05_Source_y_0.45.txt,1.050,0.525,1.050,0.450
mirror_Vertical_velocity_50_Source_x_1.05_Source_y_0.6.txt,1.050,0.525,1.050,0.600
mirror_Vertical_velocity_50_Source_x_1.12_Source_y_0.525.txt,1.050,0.525,1.125,0.525
mirror_Vertical_velocity_51_Source_x_-0.975_Source_y_-0.525.txt,-0.900,-0.525,-0.975,-0.525
mirror_Vertical_velocity_51_Source_x_-0.9_Source_y_-0.6.txt,-0.900,-0.525,-0.900,-0.600
mirror_Vertical_velocity_51_Source_x_-0.9_Source_y_-0.45.txt,-0.900,-0.525,-0.900,-0.450
mirror_Vertical_velocity_51_Source_x_-0.825_Source_y_-0.525.txt,-0.900,-0.525,-0.825,-0.525
Vertical_velocity_51_Source_x_-0.975_Source_y_0.525.txt,-0.900,0.525,-0.975,0.525
Vertical_velocity_51_Source_x_-0.9_Source_y_0.45.txt,-0.900,0.525,-0.900,0.450
Vertical_velocity_51_Source_x_-0.9_Source_y_0.6.txt,-0.900,0.525,-0.900,0.600
Vertical_velocity_51_Source_x_-0.825_Source_y_0.525.txt,-0.900,0.525,-0.825,0.525
mirror_Vertical_velocity_51_Source_x_0.825_Source_y_-0.525.txt,0.900,-0.525,0.825,-0.525
mirror_Vertical_velocity_51_Source_x_0.9_Source_y_-0.6.txt,0.900,-0.525,0.900,-0.600
mirror_Vertical_velocity_51_Source_x_0.9_Source_y_-0.45.txt,0.900,-0.525,0.900,-0.450
mirror_Vertical_velocity_51_Source_x_0.975_Source_y_-0.525.txt,0.900,-0.525,0.975,-0.525
mirror_Vertical_velocity_51_Source_x_0.825_Source_y_0.525.txt,0.900,0.525,0.825,0.525
mirror_Vertical_velocity_51_Source_x_0.9_Source_y_0.45.txt,0.900,0.525,0.900,0.450
mirror_Vertical_velocity_51_Source_x_0.9_Source_y_0.6.txt,0.900,0.525,0.900,0.600
mirror_Vertical_velocity_51_Source_x_0.975_Source_y_0.525.txt,0.900,0.525,0.975,0.525
mirror_Vertical_velocity_52_Source_x_-0.825_Source_y_-0.525.txt,-0.750,-0.525,-0.825,-0.525
mirror_Vertical_velocity_52_Source_x_-0.75_Source_y_-0.6.txt,-0.750,-0.525,-0.750,-0.600
mirror_Vertical_velocity_52_Source_x_-0.75_Source_y_-0.45.txt,-0.750,-0.525,-0.750,-0.450
mirror_Vertical_velocity_52_Source_x_-0.675_Source_y_-0.525.txt,-0.750,-0.525,-0.675,-0.525
Vertical_velocity_52_Source_x_-0.825_Source_y_0.525.txt,-0.750,0.525,-0.825,0.525
Vertical_velocity_52_Source_x_-0.75_Source_y_0.45.txt,-0.750,0.525,-0.750,0.450
Vertical_velocity_52_Source_x_-0.75_Source_y_0.6.txt,-0.750,0.525,-0.750,0.600
Vertical_velocity_52_Source_x_-0.675_Source_y_0.525.txt,-0.750,0.525,-0.675,0.525
mirror_Vertical_velocity_52_Source_x_0.675_Source_y_-0.525.txt,0.750,-0.525,0.675,-0.525
mirror_Vertical_velocity_52_Source_x_0.75_Source_y_-0.6.txt,0.750,-0.525,0.750,-0.600
mirror_Vertical_velocity_52_Source_x_0.75_Source_y_-0.45.txt,0.750,-0.525,0.750,-0.450
mirror_Vertical_velocity_52_Source_x_0.825_Source_y_-0.525.txt,0.750,-0.525,0.825,-0.525
mirror_Vertical_velocity_52_Source_x_0.675_Source_y_0.525.txt,0.750,0.525,0.675,0.525
mirror_Vertical_velocity_52_Source_x_0.75_Source_y_0.45.txt,0.750,0.525,0.750,0.450
mirror_Vertical_velocity_52_Source_x_0.75_Source_y_0.6.txt,0.750,0.525,0.750,0.600
mirror_Vertical_velocity_52_Source_x_0.825_Source_y_0.525.txt,0.750,0.525,0.825,0.525
mirror_Vertical_velocity_53_Source_x_-0.675_Source_y_-0.525.txt,-0.600,-0.525,-0.675,-0.525
mirror_Vertical_velocity_53_Source_x_-0.6_Source_y_-0.6.txt,-0.600,-0.525,-0.600,-0.600
mirror_Vertical_velocity_53_Source_x_-0.6_Source_y_-0.45.txt,-0.600,-0.525,-0.600,-0.450
mirror_Vertical_velocity_53_Source_x_-0.525_Source_y_-0.525.txt,-0.600,-0.525,-0.525,-0.525
Vertical_velocity_53_Source_x_-0.675_Source_y_0.525.txt,-0.600,0.525,-0.675,0.525
Vertical_velocity_53_Source_x_-0.6_Source_y_0.45.txt,-0.600,0.525,-0.600,0.450
Vertical_velocity_53_Source_x_-0.6_Source_y_0.6.txt,-0.600,0.525,-0.600,0.600
Vertical_velocity_53_Source_x_-0.525_Source_y_0.525.txt,-0.600,0.525,-0.525,0.525
